,eta,zeta,lpost
0,0.001505712175197581,2.7979759279938836,-734.5733297193641
1,0.001505712175197581,2.7979759279938836,-734.5733297193641
2,0.001505712175197581,2.7979759279938836,-734.5733297193641
3,0.001505712175197581,2.7979759279938836,-734.5733297193641
4,0.001505712175197581,2.7979759279938836,-734.5733297193641
5,0.001505712175197581,2.7979759279938836,-734.5733297193641
6,0.001505712175197581,2.7979759279938836,-734.5733297193641
7,0.001505712175197581,2.7979759279938836,-734.5733297193641
8,0.001505712175197581,2.7979759279938836,-734.5733297193641
9,0.001505712175197581,2.7979759279938836,-734.5733297193641
10,0.001505712175197581,2.7979759279938836,-734.5733297193641
11,0.001505712175197581,2.7979759279938836,-734.5733297193641
12,0.2492439465762855,2.6883915715543303,-737.4195684650892
13,0.12661734303552782,2.835984172828359,-722.0107790846066
14,0.1211353729383051,2.759122695073593,-716.7111892036917
15,0.1211353729383051,2.759122695073593,-716.7111892036917
16,0.1211353729383051,2.759122695073593,-716.7111892036917
17,0.06328424475730948,2.515696954691257,-712.9064848115315
18,0.06328424475730948,2.515696954691257,-712.9064848115315
19,0.06328424475730948,2.515696954691257,-712.9064848115315
20,0.06328424475730948,2.515696954691257,-712.9064848115315
21,0.06328424475730948,2.515696954691257,-712.9064848115315
22,0.06328424475730948,2.515696954691257,-712.9064848115315
23,0.06328424475730948,2.515696954691257,-712.9064848115315
24,0.06328424475730948,2.515696954691257,-712.9064848115315
25,0.05873248553666477,2.2724171688536097,-710.8607135705771
26,0.05873248553666477,2.2724171688536097,-710.8607135705771
27,0.041623239697413626,2.270697939159075,-708.4014350417267
28,0.041623239697413626,2.270697939159075,-708.4014350417267
29,0.003661163618643583,2.4102538417365658,-709.4958757601289
30,0.003661163618643583,2.4102538417365658,-709.4958757601289
31,0.003661163618643583,2.4102538417365658,-709.4958757601289
32,0.003661163618643583,2.4102538417365658,-709.4958757601289
33,0.003661163618643583,2.4102538417365658,-709.4958757601289
34,0.003661163618643583,2.4102538417365658,-709.4958757601289
35,0.06618281655261726,2.359833116080146,-711.9989074760753
36,0.06618281655261726,2.359833116080146,-711.9989074760753
37,0.06618281655261726,2.359833116080146,-711.9989074760753
38,0.11152311671883287,2.634641334906423,-712.6715846121676
39,0.11152311671883287,2.634641334906423,-712.6715846121676
40,0.11152311671883287,2.634641334906423,-712.6715846121676
41,0.11152311671883287,2.634641334906423,-712.6715846121676
42,0.11152311671883287,2.634641334906423,-712.6715846121676
43,0.11152311671883287,2.634641334906423,-712.6715846121676
44,0.11152311671883287,2.634641334906423,-712.6715846121676
45,0.11152311671883287,2.634641334906423,-712.6715846121676
46,0.07400434254859302,2.4996003210446913,-705.7787259847926
47,0.07400434254859302,2.4996003210446913,-705.7787259847926
48,0.07400434254859302,2.4996003210446913,-705.7787259847926
49,0.07400434254859302,2.4996003210446913,-705.7787259847926
50,0.08344988949390376,2.6415651423154185,-700.5798272645013
51,0.08344988949390376,2.6415651423154185,-700.5798272645013
52,0.08344988949390376,2.6415651423154185,-700.5798272645013
53,0.08344988949390376,2.6415651423154185,-700.5798272645013
54,0.08344988949390376,2.6415651423154185,-700.5798272645013
55,0.08344988949390376,2.6415651423154185,-700.5798272645013
56,0.04493677620961794,2.74355485571754,-699.3744136506764
57,0.04493677620961794,2.74355485571754,-699.3744136506764
58,0.04339480691515039,2.914671257707857,-698.3702672944604
59,0.04339480691515039,2.914671257707857,-698.3702672944604
60,0.04339480691515039,2.914671257707857,-698.3702672944604
61,0.04339480691515039,2.914671257707857,-698.3702672944604
62,0.04339480691515039,2.914671257707857,-698.3702672944604
63,0.04339480691515039,2.914671257707857,-698.3702672944604
64,0.0753478932165901,2.2193740537553257,-696.2758807467915
65,0.0753478932165901,2.2193740537553257,-696.2758807467915
66,0.0753478932165901,2.2193740537553257,-696.2758807467915
67,0.0753478932165901,2.2193740537553257,-696.2758807467915
68,0.0753478932165901,2.2193740537553257,-696.2758807467915
69,0.0753478932165901,2.2193740537553257,-696.2758807467915
70,0.0753478932165901,2.2193740537553257,-696.2758807467915
71,0.06252651899302684,1.9032027167922163,-694.2195654890013
72,0.06252651899302684,1.9032027167922163,-694.2195654890013
73,0.06252651899302684,1.9032027167922163,-694.2195654890013
74,0.06252651899302684,1.9032027167922163,-694.2195654890013
75,0.06252651899302684,1.9032027167922163,-694.2195654890013
76,0.06252651899302684,1.9032027167922163,-694.2195654890013
77,0.06252651899302684,1.9032027167922163,-694.2195654890013
78,0.06252651899302684,1.9032027167922163,-694.2195654890013
79,0.06252651899302684,1.9032027167922163,-694.2195654890013
80,0.06252651899302684,1.9032027167922163,-694.2195654890013
81,0.06252651899302684,1.9032027167922163,-694.2195654890013
82,0.06252651899302684,1.9032027167922163,-694.2195654890013
83,0.06252651899302684,1.9032027167922163,-694.2195654890013
84,0.06252651899302684,1.9032027167922163,-694.2195654890013
85,0.06252651899302684,1.9032027167922163,-694.2195654890013
86,0.06252651899302684,1.9032027167922163,-694.2195654890013
87,0.06252651899302684,1.9032027167922163,-694.2195654890013
88,0.06252651899302684,1.9032027167922163,-694.2195654890013
89,0.06252651899302684,1.9032027167922163,-694.2195654890013
90,0.06252651899302684,1.9032027167922163,-694.2195654890013
91,0.06252651899302684,1.9032027167922163,-694.2195654890013
92,0.06252651899302684,1.9032027167922163,-694.2195654890013
93,0.06252651899302684,1.9032027167922163,-694.2195654890013
94,0.06252651899302684,1.9032027167922163,-694.2195654890013
95,0.06252651899302684,1.9032027167922163,-694.2195654890013
96,0.06252651899302684,1.9032027167922163,-694.2195654890013
97,0.06252651899302684,1.9032027167922163,-694.2195654890013
98,0.06252651899302684,1.9032027167922163,-694.2195654890013
99,0.06252651899302684,1.9032027167922163,-694.2195654890013
100,0.06252651899302684,1.9032027167922163,-694.2195654890013
101,0.06252651899302684,1.9032027167922163,-694.2195654890013
102,0.06252651899302684,1.9032027167922163,-694.2195654890013
103,0.06252651899302684,1.9032027167922163,-694.2195654890013
104,0.06252651899302684,1.9032027167922163,-694.2195654890013
105,0.06252651899302684,1.9032027167922163,-694.2195654890013
106,0.06252651899302684,1.9032027167922163,-694.2195654890013
107,0.06252651899302684,1.9032027167922163,-694.2195654890013
108,0.06252651899302684,1.9032027167922163,-694.2195654890013
109,0.06252651899302684,1.9032027167922163,-694.2195654890013
110,0.06252651899302684,1.9032027167922163,-694.2195654890013
111,0.06252651899302684,1.9032027167922163,-694.2195654890013
112,0.06252651899302684,1.9032027167922163,-694.2195654890013
113,0.06252651899302684,1.9032027167922163,-694.2195654890013
114,0.06252651899302684,1.9032027167922163,-694.2195654890013
115,0.06252651899302684,1.9032027167922163,-694.2195654890013
116,0.06252651899302684,1.9032027167922163,-694.2195654890013
117,0.06252651899302684,1.9032027167922163,-694.2195654890013
118,0.06252651899302684,1.9032027167922163,-694.2195654890013
119,0.06252651899302684,1.9032027167922163,-694.2195654890013
120,0.06252651899302684,1.9032027167922163,-694.2195654890013
121,0.06252651899302684,1.9032027167922163,-694.2195654890013
122,0.06252651899302684,1.9032027167922163,-694.2195654890013
123,0.06252651899302684,1.9032027167922163,-694.2195654890013
124,0.06252651899302684,1.9032027167922163,-694.2195654890013
125,0.06252651899302684,1.9032027167922163,-694.2195654890013
126,0.06252651899302684,1.9032027167922163,-694.2195654890013
127,0.06252651899302684,1.9032027167922163,-694.2195654890013
128,0.06252651899302684,1.9032027167922163,-694.2195654890013
129,0.06252651899302684,1.9032027167922163,-694.2195654890013
130,0.06252651899302684,1.9032027167922163,-694.2195654890013
131,0.06252651899302684,1.9032027167922163,-694.2195654890013
132,0.06252651899302684,1.9032027167922163,-694.2195654890013
133,0.06252651899302684,1.9032027167922163,-694.2195654890013
134,0.06252651899302684,1.9032027167922163,-694.2195654890013
135,0.06252651899302684,1.9032027167922163,-694.2195654890013
136,0.06252651899302684,1.9032027167922163,-694.2195654890013
137,0.06252651899302684,1.9032027167922163,-694.2195654890013
138,0.06252651899302684,1.9032027167922163,-694.2195654890013
139,0.06252651899302684,1.9032027167922163,-694.2195654890013
140,0.06252651899302684,1.9032027167922163,-694.2195654890013
141,0.06252651899302684,1.9032027167922163,-694.2195654890013
142,0.06252651899302684,1.9032027167922163,-694.2195654890013
143,0.06252651899302684,1.9032027167922163,-694.2195654890013
144,0.06252651899302684,1.9032027167922163,-694.2195654890013
145,0.06252651899302684,1.9032027167922163,-694.2195654890013
146,0.06252651899302684,1.9032027167922163,-694.2195654890013
147,0.06252651899302684,1.9032027167922163,-694.2195654890013
148,0.06252651899302684,1.9032027167922163,-694.2195654890013
149,0.06252651899302684,1.9032027167922163,-694.2195654890013
150,0.06252651899302684,1.9032027167922163,-694.2195654890013
151,0.06252651899302684,1.9032027167922163,-694.2195654890013
152,0.06252651899302684,1.9032027167922163,-694.2195654890013
153,0.06603211911463089,1.9129397584040715,-693.1253325851756
154,0.06603211911463089,1.9129397584040715,-693.1253325851756
155,0.06603211911463089,1.9129397584040715,-693.1253325851756
156,0.06603211911463089,1.9129397584040715,-693.1253325851756
157,0.06603211911463089,1.9129397584040715,-693.1253325851756
158,0.06603211911463089,1.9129397584040715,-693.1253325851756
159,0.06603211911463089,1.9129397584040715,-693.1253325851756
160,0.06603211911463089,1.9129397584040715,-693.1253325851756
161,0.06603211911463089,1.9129397584040715,-693.1253325851756
162,0.06603211911463089,1.9129397584040715,-693.1253325851756
163,0.06603211911463089,1.9129397584040715,-693.1253325851756
164,0.06603211911463089,1.9129397584040715,-693.1253325851756
165,0.06603211911463089,1.9129397584040715,-693.1253325851756
166,0.06603211911463089,1.9129397584040715,-693.1253325851756
167,0.06603211911463089,1.9129397584040715,-693.1253325851756
168,0.06603211911463089,1.9129397584040715,-693.1253325851756
169,0.06603211911463089,1.9129397584040715,-693.1253325851756
170,0.06603211911463089,1.9129397584040715,-693.1253325851756
171,0.06603211911463089,1.9129397584040715,-693.1253325851756
172,0.06603211911463089,1.9129397584040715,-693.1253325851756
173,0.06603211911463089,1.9129397584040715,-693.1253325851756
174,0.06603211911463089,1.9129397584040715,-693.1253325851756
175,0.06603211911463089,1.9129397584040715,-693.1253325851756
176,0.06603211911463089,1.9129397584040715,-693.1253325851756
177,0.06603211911463089,1.9129397584040715,-693.1253325851756
178,0.06603211911463089,1.9129397584040715,-693.1253325851756
179,0.06603211911463089,1.9129397584040715,-693.1253325851756
180,0.06603211911463089,1.9129397584040715,-693.1253325851756
181,0.06603211911463089,1.9129397584040715,-693.1253325851756
182,0.06603211911463089,1.9129397584040715,-693.1253325851756
183,0.06603211911463089,1.9129397584040715,-693.1253325851756
184,0.06603211911463089,1.9129397584040715,-693.1253325851756
185,0.06603211911463089,1.9129397584040715,-693.1253325851756
186,0.06486515048329078,1.9005913357456672,-693.4939593632198
187,0.06486515048329078,1.9005913357456672,-693.4939593632198
188,0.06486515048329078,1.9005913357456672,-693.4939593632198
189,0.06486515048329078,1.9005913357456672,-693.4939593632198
190,0.06486515048329078,1.9005913357456672,-693.4939593632198
191,0.06486515048329078,1.9005913357456672,-693.4939593632198
192,0.06486515048329078,1.9005913357456672,-693.4939593632198
193,0.06486515048329078,1.9005913357456672,-693.4939593632198
194,0.06486515048329078,1.9005913357456672,-693.4939593632198
195,0.06486515048329078,1.9005913357456672,-693.4939593632198
196,0.06486515048329078,1.9005913357456672,-693.4939593632198
197,0.06486515048329078,1.9005913357456672,-693.4939593632198
198,0.06486515048329078,1.9005913357456672,-693.4939593632198
199,0.06486515048329078,1.9005913357456672,-693.4939593632198
200,0.06486515048329078,1.9005913357456672,-693.4939593632198
201,0.06486515048329078,1.9005913357456672,-693.4939593632198
202,0.06486515048329078,1.9005913357456672,-693.4939593632198
203,0.06486515048329078,1.9005913357456672,-693.4939593632198
204,0.06486515048329078,1.9005913357456672,-693.4939593632198
205,0.06486515048329078,1.9005913357456672,-693.4939593632198
206,0.06486515048329078,1.9005913357456672,-693.4939593632198
207,0.06486515048329078,1.9005913357456672,-693.4939593632198
208,0.06486515048329078,1.9005913357456672,-693.4939593632198
209,0.06486515048329078,1.9005913357456672,-693.4939593632198
210,0.06486515048329078,1.9005913357456672,-693.4939593632198
211,0.06486515048329078,1.9005913357456672,-693.4939593632198
212,0.06486515048329078,1.9005913357456672,-693.4939593632198
213,0.06486515048329078,1.9005913357456672,-693.4939593632198
214,0.06486515048329078,1.9005913357456672,-693.4939593632198
215,0.06486515048329078,1.9005913357456672,-693.4939593632198
216,0.06486515048329078,1.9005913357456672,-693.4939593632198
217,0.06486515048329078,1.9005913357456672,-693.4939593632198
218,0.06486515048329078,1.9005913357456672,-693.4939593632198
219,0.06486515048329078,1.9005913357456672,-693.4939593632198
220,0.06486515048329078,1.9005913357456672,-693.4939593632198
221,0.06486515048329078,1.9005913357456672,-693.4939593632198
222,0.06486515048329078,1.9005913357456672,-693.4939593632198
223,0.06486515048329078,1.9005913357456672,-693.4939593632198
224,0.06486515048329078,1.9005913357456672,-693.4939593632198
225,0.06486515048329078,1.9005913357456672,-693.4939593632198
226,0.06486515048329078,1.9005913357456672,-693.4939593632198
227,0.06486515048329078,1.9005913357456672,-693.4939593632198
228,0.06486515048329078,1.9005913357456672,-693.4939593632198
229,0.06486515048329078,1.9005913357456672,-693.4939593632198
230,0.06486515048329078,1.9005913357456672,-693.4939593632198
231,0.06486515048329078,1.9005913357456672,-693.4939593632198
232,0.06486515048329078,1.9005913357456672,-693.4939593632198
233,0.06486515048329078,1.9005913357456672,-693.4939593632198
234,0.06486515048329078,1.9005913357456672,-693.4939593632198
235,0.06486515048329078,1.9005913357456672,-693.4939593632198
236,0.06486515048329078,1.9005913357456672,-693.4939593632198
237,0.06486515048329078,1.9005913357456672,-693.4939593632198
238,0.06486515048329078,1.9005913357456672,-693.4939593632198
239,0.06486515048329078,1.9005913357456672,-693.4939593632198
240,0.06486515048329078,1.9005913357456672,-693.4939593632198
241,0.06486515048329078,1.9005913357456672,-693.4939593632198
242,0.06486515048329078,1.9005913357456672,-693.4939593632198
243,0.06486515048329078,1.9005913357456672,-693.4939593632198
244,0.06486515048329078,1.9005913357456672,-693.4939593632198
245,0.06486515048329078,1.9005913357456672,-693.4939593632198
246,0.06486515048329078,1.9005913357456672,-693.4939593632198
247,0.06486515048329078,1.9005913357456672,-693.4939593632198
248,0.06486515048329078,1.9005913357456672,-693.4939593632198
249,0.06486515048329078,1.9005913357456672,-693.4939593632198
250,0.06486515048329078,1.9005913357456672,-693.4939593632198
251,0.06486515048329078,1.9005913357456672,-693.4939593632198
252,0.06486515048329078,1.9005913357456672,-693.4939593632198
253,0.06486515048329078,1.9005913357456672,-693.4939593632198
254,0.06486515048329078,1.9005913357456672,-693.4939593632198
255,0.06486515048329078,1.9005913357456672,-693.4939593632198
256,0.06486515048329078,1.9005913357456672,-693.4939593632198
257,0.06486515048329078,1.9005913357456672,-693.4939593632198
258,0.06486515048329078,1.9005913357456672,-693.4939593632198
259,0.06486515048329078,1.9005913357456672,-693.4939593632198
260,0.06486515048329078,1.9005913357456672,-693.4939593632198
261,0.06486515048329078,1.9005913357456672,-693.4939593632198
262,0.06486515048329078,1.9005913357456672,-693.4939593632198
263,0.06486515048329078,1.9005913357456672,-693.4939593632198
264,0.06486515048329078,1.9005913357456672,-693.4939593632198
265,0.06486515048329078,1.9005913357456672,-693.4939593632198
266,0.06486515048329078,1.9005913357456672,-693.4939593632198
267,0.06486515048329078,1.9005913357456672,-693.4939593632198
268,0.06486515048329078,1.9005913357456672,-693.4939593632198
269,0.06486515048329078,1.9005913357456672,-693.4939593632198
270,0.06486515048329078,1.9005913357456672,-693.4939593632198
271,0.06486515048329078,1.9005913357456672,-693.4939593632198
272,0.06486515048329078,1.9005913357456672,-693.4939593632198
273,0.06486515048329078,1.9005913357456672,-693.4939593632198
274,0.06486515048329078,1.9005913357456672,-693.4939593632198
275,0.06486515048329078,1.9005913357456672,-693.4939593632198
276,0.06486515048329078,1.9005913357456672,-693.4939593632198
277,0.06486515048329078,1.9005913357456672,-693.4939593632198
278,0.06486515048329078,1.9005913357456672,-693.4939593632198
279,0.06559827728465721,1.9141440659090878,-694.2588360331406
280,0.06559827728465721,1.9141440659090878,-694.2588360331406
281,0.06559827728465721,1.9141440659090878,-694.2588360331406
282,0.06559827728465721,1.9141440659090878,-694.2588360331406
283,0.06559827728465721,1.9141440659090878,-694.2588360331406
284,0.06559827728465721,1.9141440659090878,-694.2588360331406
285,0.06559827728465721,1.9141440659090878,-694.2588360331406
286,0.06559827728465721,1.9141440659090878,-694.2588360331406
287,0.06559827728465721,1.9141440659090878,-694.2588360331406
288,0.06559827728465721,1.9141440659090878,-694.2588360331406
289,0.06559827728465721,1.9141440659090878,-694.2588360331406
290,0.06559827728465721,1.9141440659090878,-694.2588360331406
291,0.06559827728465721,1.9141440659090878,-694.2588360331406
292,0.06559827728465721,1.9141440659090878,-694.2588360331406
293,0.06559827728465721,1.9141440659090878,-694.2588360331406
294,0.06559827728465721,1.9141440659090878,-694.2588360331406
295,0.06559827728465721,1.9141440659090878,-694.2588360331406
296,0.06559827728465721,1.9141440659090878,-694.2588360331406
297,0.06559827728465721,1.9141440659090878,-694.2588360331406
298,0.06559827728465721,1.9141440659090878,-694.2588360331406
299,0.06559827728465721,1.9141440659090878,-694.2588360331406
300,0.06559827728465721,1.9141440659090878,-694.2588360331406
301,0.06559827728465721,1.9141440659090878,-694.2588360331406
302,0.06559827728465721,1.9141440659090878,-694.2588360331406
303,0.06559827728465721,1.9141440659090878,-694.2588360331406
304,0.06559827728465721,1.9141440659090878,-694.2588360331406
305,0.06559827728465721,1.9141440659090878,-694.2588360331406
306,0.06559827728465721,1.9141440659090878,-694.2588360331406
307,0.06559827728465721,1.9141440659090878,-694.2588360331406
308,0.06559827728465721,1.9141440659090878,-694.2588360331406
309,0.06559827728465721,1.9141440659090878,-694.2588360331406
310,0.06559827728465721,1.9141440659090878,-694.2588360331406
311,0.06559827728465721,1.9141440659090878,-694.2588360331406
312,0.06594240141345499,1.913494529487653,-691.5468000835527
313,0.06594240141345499,1.913494529487653,-691.5468000835527
314,0.06594240141345499,1.913494529487653,-691.5468000835527
315,0.06594240141345499,1.913494529487653,-691.5468000835527
316,0.06594240141345499,1.913494529487653,-691.5468000835527
317,0.06594240141345499,1.913494529487653,-691.5468000835527
318,0.06594240141345499,1.913494529487653,-691.5468000835527
319,0.06594240141345499,1.913494529487653,-691.5468000835527
320,0.06594240141345499,1.913494529487653,-691.5468000835527
321,0.06594240141345499,1.913494529487653,-691.5468000835527
322,0.06594240141345499,1.913494529487653,-691.5468000835527
323,0.06594240141345499,1.913494529487653,-691.5468000835527
324,0.06594240141345499,1.913494529487653,-691.5468000835527
325,0.06594240141345499,1.913494529487653,-691.5468000835527
326,0.06594240141345499,1.913494529487653,-691.5468000835527
327,0.06594240141345499,1.913494529487653,-691.5468000835527
328,0.06594240141345499,1.913494529487653,-691.5468000835527
329,0.06594240141345499,1.913494529487653,-691.5468000835527
330,0.06594240141345499,1.913494529487653,-691.5468000835527
331,0.06594240141345499,1.913494529487653,-691.5468000835527
